candidate_id,mdc_0069b1076c73906e,mdc_0166c26db49126b2,mdc_0196c8ad94f13c8c,mdc_031f3155a31e7062,mdc_05e99567b31e2127,mdc_0797eb6c34ebdc60,mdc_0be4614eb2c8e446,mdc_0d70e9dadeea2aa7,mdc_0f8ce9e4611fe036,mdc_11261b4c8c37b3af,mdc_1361621b538bd930,mdc_1366eb063c96bd09,mdc_179d84172c9dbb2d,mdc_17e3754562e88e01,mdc_18a517e70fce1a2f,mdc_1a7ec2fadcbe5129,mdc_1a972c69566941d1,mdc_1dc3c9761e80f81c,mdc_1fae6b535e8df13d,mdc_2107f1ec01dfce72,mdc_23468deffc77a94a,mdc_251595cbee25d1fd,mdc_2b091782d352444b,mdc_2c0edd3b5a69ca83,mdc_2e0b10ec18fb4d65,mdc_36eb8ebeca066850,mdc_37f41d7a7f1340c7,mdc_391cba888651d8d3,mdc_3a857f4b8a3e3588,mdc_3bdd527ed80d98c6,mdc_3e4fc9dc6dcf546a,mdc_3ed979ee7d9dabe6,mdc_41a8bba213046a30,mdc_44fec92ec4fa360c,mdc_46d2c3136b8beeb4,mdc_477bddd87893a8d5,mdc_485790eb68bebcd9,mdc_4992167889db9b2e,mdc_49cc9ddd19f8d982,mdc_49f926d52969ca20,mdc_4a9fea41ca5fb263,mdc_4b222749aeece7d2,mdc_4c6118b76af0f0c6,mdc_4f37d90902a02fb0,mdc_50898bec5bf99099,mdc_51a60a3264845365,mdc_55704ef55a74b2cd,mdc_5e13b90555a693c9,mdc_5f065ced36a26565,mdc_61438f8a108ae268,mdc_621143441783762a,mdc_6528eee052f7feb1,mdc_677e824ccda9c019,mdc_678609c534d68189,mdc_6cacbba19ad9b8d3,mdc_6f008c954ea26bf5,mdc_76477bceb0d8f4af,mdc_768a5c7e2b969a5c,mdc_79e791563e18827f,mdc_7d14f841ef43cadf,mdc_7f69956dbd1c0013,mdc_801488267ad484dc,mdc_816bddd1a301dac9,mdc_846faa048a1022c9,mdc_855778f6a4cdfa71,mdc_85674e81d3506a6c,mdc_886edcbc5a858c56,mdc_8c0ec58523669f91,mdc_8c4eb611f2281cb9,mdc_8cbf8475db61e0ec,mdc_8de974a1ea5ca8c9,mdc_8e573e8836b37473,mdc_8e8240d2bedb8e5b,mdc_8f1dc634ad078b0f,mdc_90044637c94671be,mdc_953ada34cefc6465,mdc_97e5cdb98ab5a15d,mdc_98600cc3f61ce0d1,mdc_99aa952c5d5f6ff7,mdc_9a206dcb98dd1c00,mdc_9e12ffb84cd61f2b,mdc_9e477e1d1e8166cf,mdc_a0f769fc20835273,mdc_a1d5ba23cce99ff9,mdc_a559a88331a8ceed,mdc_a627de466de38e08,mdc_a9c8937e1959621a,mdc_aa25caf5a0a04dc2,mdc_abe08fe96756a464,mdc_acce1385a9b57a3c,mdc_ad786dac3c66daeb,mdc_b096b26d1e958125,mdc_b3ce27310db4b598,mdc_b51bdd16328fe2cc,mdc_b6dfe91842845346,mdc_b91907ea7dd79a88,mdc_b92e8a4f0ef50e68,mdc_ba43d333e738b158,mdc_bc15e7fc4f2e7bff,mdc_bcab10034fd66fe3,mdc_bd0d2edb9c184cc8,mdc_be57ebb80c38d83e,mdc_be80cb247303bb8c,mdc_c1bc70edae36a6d2,mdc_c3f22a3b2320b02b,mdc_cc8c77c2e4658747,mdc_ce441f34fbac37a9,mdc_d09458a4f96cd61b,mdc_d14399299976220d,mdc_d25a06f953e1cce2,mdc_d277605e97c4c852,mdc_d85f53e055270c7b,mdc_df580039cda31237,mdc_dfd60d2f2c6863e5,mdc_e0df03299c6d576d,mdc_e0e6217804293163,mdc_e19c602426cbe9a2,mdc_e30c4fb0bbc963e6,mdc_e32bb6929aef08f7,mdc_e62e894e452b0619,mdc_e77699a8893a31cd,mdc_e9c74b43bf92a568,mdc_e9f1550d7cfae623,mdc_eb281f6d7961dd89,mdc_f626a0aebd084d8b,mdc_f75b772be82c145f,mdc_f76d596406c0ea04,mdc_ff8260603405b20b,mdc_ffec287b3c683df7
mdc_1361621b538bd930,nan,nan,nan,0.9492670709280102,nan,nan,nan,nan,0.7027560975805529,nan,1.0,-0.2378125539312384,nan,nan,0.9788419999307352,1.0,0.6829148022745093,0.9252706557292627,nan,nan,nan,nan,nan,-0.24182585707494966,0.7035086280552192,nan,0.8769090068455819,nan,nan,nan,nan,nan,0.753641487110966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2565459988549025,0.8155968619436822,nan,nan,nan,1.0,0.7009383226188831,-0.26776687848717995,nan,-0.17797161219099003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17797161219099003,0.9383944282877913,nan,nan,nan,nan,-0.26776687848717995,nan,nan,nan,-0.2079975564019993,nan,0.9786066842966556,nan,nan,-0.17797161219099003,nan,nan,nan,nan,nan,nan,nan,nan,0.9383944282877913,0.8155968619436822,0.7009383226188831,nan,nan,0.8155968619436822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8086618165202306,nan
mdc_1366eb063c96bd09,nan,nan,nan,-0.3253084175871804,nan,nan,nan,nan,0.14655225750841344,nan,-0.2378125539312384,1.0,nan,nan,-0.15795832316964914,-0.2378125539312384,0.3823486891345099,-0.10988425704753886,nan,nan,nan,nan,nan,0.8306232402599154,0.39767390294718913,nan,-0.25364880311543886,nan,nan,nan,nan,nan,0.345534766879535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.818914716017882,0.2613949419954963,nan,nan,nan,-0.2378125539312384,0.44470310170683747,0.9701991485093296,nan,0.8167254452226637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8167254452226637,-0.13533412909122494,nan,nan,nan,nan,0.9701991485093296,nan,nan,nan,0.8220064463517771,nan,-0.17441592558327376,nan,nan,0.8167254452226637,nan,nan,nan,nan,nan,nan,nan,nan,-0.13533412909122494,0.2613949419954963,0.44470310170683747,nan,nan,0.2613949419954963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.22974903830246338,nan
mdc_179d84172c9dbb2d,nan,0.845976515273217,0.7052215741019149,nan,0.7751512444814832,0.8241745374136056,0.6569496812103507,0.8507659214263119,nan,nan,nan,nan,1.0,0.8472464790872676,nan,nan,nan,nan,0.8541348436277133,nan,0.6979962960988689,0.7705575098330992,0.7335384328163604,nan,nan,nan,nan,0.6688353353724946,nan,0.7094650539743765,nan,0.40046428998302774,nan,nan,nan,nan,0.8563230440055916,nan,0.8539632783932443,nan,nan,0.8356545168454899,0.888343538919128,nan,nan,nan,0.741570054689228,0.8408320839820478,0.8549204352927471,nan,nan,nan,0.9324480114253231,nan,nan,nan,0.6454140381124246,nan,0.6680937175366033,nan,0.8535769908137469,0.6994876216622269,nan,0.8615305375630422,0.8549204352927471,0.8028926285332719,0.6454140381124246,nan,0.7263560269753756,nan,0.8374012310812337,0.8674678843826017,0.7263560269753756,nan,0.7159344444779726,nan,nan,nan,nan,0.9156260668500279,0.9012209682823035,nan,0.2027542858207619,0.8495020690748741,0.8569890234101502,nan,0.6688353353724946,nan,0.8804771236995838,nan,nan,0.8148017537707367,0.9015189222725374,0.9324480114253231,0.6680937175366033,0.8813169068499676,nan,0.6721533195909927,0.846890545762869,nan,nan,nan,nan,nan,nan,0.6569496812103508,nan,0.7893464687072093,nan,0.8153893925036859,nan,0.7974061953627921,nan,0.6994876216622269,0.9015189222725374,0.8254464181960677,0.8813169068499676,nan,nan,nan,0.8477648399741509,nan,0.9094338860653965,nan,0.9056190205274297,0.7779579926313273,nan,nan,0.6171633715417213
mdc_17e3754562e88e01,nan,0.8738927258923994,0.7104817230976206,nan,0.7551618865154431,0.8196907689919811,0.670598335908787,0.8511598293314036,nan,nan,nan,nan,0.8472464790872676,0.9999999999999999,nan,nan,nan,nan,0.8498477647344973,nan,0.6191622101744888,0.8071123037282848,0.6697551403715403,nan,nan,nan,nan,0.6208108167771599,nan,0.6663626942473021,nan,0.5050209254468665,nan,nan,nan,nan,0.8527653750101344,nan,0.8529488554761103,nan,nan,0.9558405420096049,0.8754685064472083,nan,nan,nan,0.7342684665764535,0.8090049336344298,0.8175725009443138,nan,nan,nan,0.8696842439239638,nan,nan,nan,0.6024713237666741,nan,0.6101341506186639,nan,0.8422281079373367,0.7313308163754457,nan,0.8992850611661043,0.8175725009443138,0.7984355694723758,0.6024713237666741,nan,0.7490408971812712,nan,0.8748393436786704,0.8327677477990829,0.7490408971812712,nan,0.6329767556967911,nan,nan,nan,nan,0.8897272065262003,0.9104568290525966,nan,0.204668140452217,0.8092284221939576,0.9434549919616827,nan,0.6208108167771599,nan,0.8780570497843084,nan,nan,0.825182456693754,0.9058539685960708,0.8696842439239638,0.6101341506186639,0.8335114865160822,nan,0.6954186485028703,0.8425279429413082,nan,nan,nan,nan,nan,nan,0.670598335908787,nan,0.8002048634753218,nan,0.8585900114092277,nan,0.7985722883070424,nan,0.7313308163754457,0.9058539685960708,0.8124800021540095,0.8335114865160822,nan,nan,nan,0.9995529273768439,nan,0.8834715588355804,nan,0.8663929190204447,0.829632038504733,nan,nan,0.649620260227963
mdc_18a517e70fce1a2f,nan,nan,nan,0.958742232055828,nan,nan,nan,nan,0.7197365575126069,nan,0.9788419999307352,-0.15795832316964914,nan,nan,0.9999999999999999,0.9788419999307351,0.735858831448312,0.9271713531191976,nan,nan,nan,nan,nan,-0.2025834119990785,0.7609349282005861,nan,0.8909903099587765,nan,nan,nan,nan,nan,0.821376263233943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2177560193526505,0.8166613749420857,nan,nan,nan,0.9788419999307351,0.7199890067013369,-0.21770664257221603,nan,-0.14304848643632817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14304848643632817,0.9271505332925687,nan,nan,nan,nan,-0.21770664257221603,nan,nan,nan,-0.17062552659082666,nan,0.9900873983809029,nan,nan,-0.14304848643632817,nan,nan,nan,nan,nan,nan,nan,nan,0.9271505332925687,0.8166613749420857,0.7199890067013369,nan,nan,0.8166613749420857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.815680184303169,nan
mdc_1a7ec2fadcbe5129,nan,nan,nan,0.9492670709280102,nan,nan,nan,nan,0.7027560975805529,nan,1.0,-0.2378125539312384,nan,nan,0.9788419999307351,1.0,0.6829148022745093,0.9252706557292627,nan,nan,nan,nan,nan,-0.24182585707494966,0.7035086280552192,nan,0.8769090068455819,nan,nan,nan,nan,nan,0.753641487110966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2565459988549025,0.8155968619436822,nan,nan,nan,1.0,0.7009383226188831,-0.26776687848717995,nan,-0.17797161219099003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17797161219099003,0.9383944282877913,nan,nan,nan,nan,-0.26776687848717995,nan,nan,nan,-0.2079975564019993,nan,0.9786066842966556,nan,nan,-0.17797161219099003,nan,nan,nan,nan,nan,nan,nan,nan,0.9383944282877913,0.8155968619436822,0.7009383226188831,nan,nan,0.8155968619436822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8086618165202306,nan
mdc_1a972c69566941d1,nan,nan,nan,0.6954521868428908,nan,nan,nan,nan,0.6438142979376509,nan,0.6829148022745093,0.3823486891345099,nan,nan,0.735858831448312,0.6829148022745093,1.0,0.8406241740272601,nan,nan,nan,nan,nan,0.10839153987824432,0.737311421903801,nan,0.7536836434852844,nan,nan,nan,nan,nan,0.76019648111638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0836869058145401,0.6961979797753759,nan,nan,nan,0.6829148022745094,0.9231759263585647,0.31410681370709914,nan,0.11521731485750113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11521731485750113,0.8085792605599614,nan,nan,nan,nan,0.31410681370709914,nan,nan,nan,0.11089671661525544,nan,0.7485870712775412,nan,nan,0.11521731485750113,nan,nan,nan,nan,nan,nan,nan,nan,0.8085792605599614,0.6961979797753759,0.9231759263585647,nan,nan,0.6961979797753759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7745474461256658,nan
mdc_1dc3c9761e80f81c,nan,nan,nan,0.9332283466050518,nan,nan,nan,nan,0.6383481631855761,nan,0.9252706557292627,-0.10988425704753886,nan,nan,0.9271713531191976,0.9252706557292627,0.8406241740272601,1.0,nan,nan,nan,nan,nan,-0.29129812241489655,0.6688365898119402,nan,0.9456965038240472,nan,nan,nan,nan,nan,0.7015046689715715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.3006915059660541,0.6947286238805714,nan,nan,nan,0.9252706557292627,0.8119424562835293,-0.15894804032893078,nan,-0.2665740026828128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2665740026828128,0.9900825683832628,nan,nan,nan,nan,-0.15894804032893078,nan,nan,nan,-0.28155667529487516,nan,0.9490247942066661,nan,nan,-0.2665740026828128,nan,nan,nan,nan,nan,nan,nan,nan,0.9900825683832628,0.6947286238805714,0.8119424562835293,nan,nan,0.6947286238805714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924171937280438,nan
mdc_1fae6b535e8df13d,nan,0.9572960623751063,0.8290676809858514,nan,0.8798097877046237,0.9803172479142974,0.6232947363125437,0.9797472403568722,nan,nan,nan,nan,0.8541348436277133,0.8498477647344973,nan,nan,nan,nan,1.0,nan,0.7611425523380501,0.9325022052041901,0.8129885475983537,nan,nan,nan,nan,0.5645486970056539,nan,0.8231773395419051,nan,0.23259658996443772,nan,nan,nan,nan,0.9825558208450559,nan,0.9913945298322107,nan,nan,0.8219251838279652,0.8418669044689356,nan,nan,nan,0.733394862771484,0.9631762998096609,0.7498022743260184,nan,nan,nan,0.8471360913277093,nan,nan,nan,0.5553294281400011,nan,0.5502482057107143,nan,0.9899043654736367,0.6722040837968949,nan,0.8359346631473481,0.7498022743260184,0.956723250309193,0.5553294281400011,nan,0.7062267109690156,nan,0.789033338371033,0.8215243833233747,0.7062267109690156,nan,0.7995757494683754,nan,nan,nan,nan,0.8905474014159821,0.8982842008787512,nan,0.30747171346431945,0.9641627176214428,0.8633516515718554,nan,0.5645486970056539,nan,0.8566647716631556,nan,nan,0.977722233974429,0.889972971418397,0.8471360913277093,0.5502482057107143,0.7802523081361885,nan,0.8364899510614199,0.9881209343174208,nan,nan,nan,nan,nan,nan,0.6232947363125437,nan,0.9238475271926966,nan,0.7798350559911449,nan,0.9382952011654851,nan,0.6722040837968949,0.889972971418397,0.9655709157382392,0.7802523081361885,nan,nan,nan,0.8492411598803439,nan,0.8087541931735454,nan,0.7871766287086364,0.828156912155522,nan,nan,0.7410654312404845
mdc_2107f1ec01dfce72,0.9027825703463432,nan,nan,nan,nan,nan,nan,nan,nan,0.962762462939761,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999999999999999,nan,nan,nan,nan,nan,-0.7637819272529749,nan,nan,-0.10273831123473244,nan,0.9947139359827368,nan,nan,-0.03516413370322499,0.9372334496853664,0.8857692445025008,nan,0.24091599968894475,nan,0.7590362567508138,-0.07558917302599946,nan,nan,0.9154319071380055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.800741219945025,0.822653026161432,nan,0.84958324289979,nan,0.94347719701281,nan,nan,0.939593165477038,nan,nan,nan,nan,0.9160603579890456,nan,0.822653026161432,nan,nan,nan,0.8323898982319712,nan,nan,nan,0.8407587012026895,-0.0021666464917649555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76394686295528,nan,nan,nan,nan,nan,nan,0.0062428284832108435,nan,nan,nan,nan,nan,-0.7601148928372125,0.9825787840351536,nan,nan,-0.7637819272529749,nan,0.8772584782482556,nan,0.15178307181344863,nan,0.8362921164655951,nan,nan,nan,nan,-0.0021666464917649555,0.9038671283166845,0.9820180372068573,nan,0.8902489153438002,nan,-0.7533812471306509,nan,nan,0.6164171475143617,nan,nan
mdc_23468deffc77a94a,nan,0.7333362411515066,0.5734312007825286,nan,0.6657426740566265,0.7288546302539807,0.3679556876378447,0.7236926541307953,nan,nan,nan,nan,0.6979962960988689,0.6191622101744888,nan,nan,nan,nan,0.7611425523380501,nan,0.9999999999999999,0.7301400026446563,0.9292126070113857,nan,nan,nan,nan,0.39227601217804553,nan,0.6845784364105534,nan,0.004551906106929775,nan,nan,nan,nan,0.7512177712558935,nan,0.7531723073971002,nan,nan,0.6157266535529595,0.6709696151549959,nan,nan,nan,0.6704086865604153,0.7120717173082709,0.551766790314732,nan,nan,nan,0.6800942322312016,nan,nan,nan,0.35648730778363974,nan,0.4062558454783181,nan,0.7477168637333304,0.41068154684609964,nan,0.6465033058252415,0.551766790314732,0.7581641691854148,0.35648730778363974,nan,0.47902644907458597,nan,0.5588165486164134,0.6318462809161729,0.47902644907458597,nan,0.9487295466090371,nan,nan,nan,nan,0.7180821393042826,0.6986425565259144,nan,0.25890034420078545,0.7408533385818669,0.6551793360556251,nan,0.39227601217804553,nan,0.6674147144878227,nan,nan,0.7488392048968451,0.6942039745407468,0.6800942322312016,0.4062558454783181,0.5890355915972212,nan,0.559993564844574,0.7617214694066295,nan,nan,nan,nan,nan,nan,0.3679556876378447,nan,0.7353660907617481,nan,0.5656011909808465,nan,0.7054703402099172,nan,0.41068154684609964,0.6942039745407468,0.7244790088580962,0.5890355915972212,nan,nan,nan,0.6192982829797959,nan,0.668466091643407,nan,0.6640208008334552,0.7070040168443881,nan,nan,0.6836793992294606
mdc_251595cbee25d1fd,nan,0.9217763189497586,0.7548475751272021,nan,0.8147290067061098,0.9277359484938346,0.4916698535219596,0.9029102948288427,nan,nan,nan,nan,0.7705575098330992,0.8071123037282848,nan,nan,nan,nan,0.9325022052041901,nan,0.7301400026446563,0.9999999999999999,0.7933348353081625,nan,nan,nan,nan,0.4552976175142618,nan,0.8106172649893587,nan,0.213220678714893,nan,nan,nan,nan,0.9190300944371644,nan,0.9304712666325663,nan,nan,0.7708981754020956,0.7828058982981492,nan,nan,nan,0.711425979352236,0.8983796926170684,0.7120059742679953,nan,nan,nan,0.7868350891094099,nan,nan,nan,0.47423549660301534,nan,0.4455337849039749,nan,0.9376815208690908,0.5735603217160934,nan,0.7695663700393904,0.7120059742679953,0.9686415633105331,0.47423549660301534,nan,0.6054970838113906,nan,0.7335727385460052,0.7441898396558261,0.6054970838113906,nan,0.76239980686397,nan,nan,nan,nan,0.8352979370227382,0.8350925556936436,nan,0.39345008369843326,0.8916134276902412,0.7987520119945168,nan,0.4552976175142618,nan,0.7909252853569597,nan,nan,0.9457408012836841,0.8370978420740396,0.7868350891094099,0.4455337849039749,0.7381922125392743,nan,0.7522308142496709,0.9467220539379598,nan,nan,nan,nan,nan,nan,0.4916698535219595,nan,0.866477190550938,nan,0.6990142084273936,nan,0.8764030758632098,nan,0.5735603217160934,0.8370978420740396,0.907134615794114,0.7381922125392743,nan,nan,nan,0.8065122382718904,nan,0.7381795956518066,nan,0.7244404273548829,0.7764455061351387,nan,nan,0.8272790444014559
mdc_2b091782d352444b,nan,0.787228552675319,0.6187745357652022,nan,0.704836087860192,0.7894710515834138,0.40324760415489913,0.7787654557403066,nan,nan,nan,nan,0.7335384328163604,0.6697551403715403,nan,nan,nan,nan,0.8129885475983537,nan,0.9292126070113857,0.7933348353081625,1.0,nan,nan,nan,nan,0.42557922043063656,nan,0.6919322028803033,nan,0.07419431546507162,nan,nan,nan,nan,0.8021137438723736,nan,0.804984023938713,nan,nan,0.6598650065932807,0.7196896033976794,nan,nan,nan,0.6679785809728132,0.7720588577753267,0.6104366747899386,nan,nan,nan,0.7300036363146604,nan,nan,nan,0.3967414970148854,nan,0.4253627283133788,nan,0.8016925410223127,0.44586100398949097,nan,0.6846805886109826,0.6104366747899386,0.8094692857058127,0.3967414970148854,nan,0.4964046891543609,nan,0.6130358593840368,0.6937895646636425,0.4964046891543609,nan,0.9530401449066412,nan,nan,nan,nan,0.7743530167639902,0.7556293084162227,nan,0.26268613496209053,0.7929048408303813,0.6946954459023433,nan,0.42557922043063656,nan,0.7183865474735104,nan,nan,0.7953988716163279,0.7523641986587752,0.7300036363146604,0.4253627283133788,0.650770720943087,nan,0.5932169804665102,0.8129224591347701,nan,nan,nan,nan,nan,nan,0.4032476041548992,nan,0.7701058458019393,nan,0.5954041422496895,nan,0.7446901566333061,nan,0.44586100398949097,0.7523641986587752,0.7759182957200433,0.650770720943087,nan,nan,nan,0.6690070875248857,nan,0.7056739548608364,nan,0.695404707715513,0.7434627780026202,nan,nan,0.7182236234097366
mdc_2c0edd3b5a69ca83,nan,nan,nan,-0.40225772214940947,nan,nan,nan,nan,0.20045449290808426,nan,-0.24182585707494966,0.8306232402599154,nan,nan,-0.2025834119990785,-0.24182585707494966,0.10839153987824432,-0.29129812241489655,nan,nan,nan,nan,nan,1.0,0.4042245381821085,nan,-0.45363435270917407,nan,nan,nan,nan,nan,0.3301644992340424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9769014304011552,0.340959012597806,nan,nan,nan,-0.24182585707494964,0.2052262013231238,0.8392911574380729,nan,0.9583176196274549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9583176196274549,-0.3134058167256663,nan,nan,nan,nan,0.8392911574380729,nan,nan,nan,0.9804299286424193,nan,-0.2322657552019032,nan,nan,0.9583176196274549,nan,nan,nan,nan,nan,nan,nan,nan,-0.3134058167256663,0.340959012597806,0.2052262013231238,nan,nan,0.340959012597806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44998660867484574,nan
mdc_2e0b10ec18fb4d65,nan,nan,nan,0.6157725754261579,nan,nan,nan,nan,0.7955679067249362,nan,0.7035086280552192,0.39767390294718913,nan,nan,0.7609349282005861,0.7035086280552192,0.737311421903801,0.6688365898119402,nan,nan,nan,nan,nan,0.4042245381821085,1.0,nan,0.5586698432297669,nan,nan,nan,nan,nan,0.9619244877077093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38944904879087633,0.8909559310621823,nan,nan,nan,0.7035086280552192,0.7967707499366549,0.33876137431038295,nan,0.41420415095352625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.41420415095352625,0.6544990292687997,nan,nan,nan,nan,0.33876137431038295,nan,nan,nan,0.4217840458116178,nan,0.747825813892681,nan,nan,0.41420415095352625,nan,nan,nan,nan,nan,nan,nan,nan,0.6544990292687997,0.8909559310621823,0.7967707499366549,nan,nan,0.8909559310621823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45224686000181136,nan
mdc_36eb8ebeca066850,-0.4258529176078539,nan,nan,nan,nan,nan,nan,nan,nan,-0.8132265268648002,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7637819272529749,nan,nan,nan,nan,nan,1.0,nan,nan,0.5715492528288816,nan,-0.7663307824254492,nan,nan,0.6045919108510011,-0.8038267695577981,-0.7230015609942377,nan,-0.026335426379273823,nan,-0.6366936205598495,-0.8402723745002095,nan,nan,-0.669787348348944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19082513544870017,-0.17515914796271562,nan,-0.8213921530671058,nan,-0.8235366491891531,nan,nan,-0.807689873522452,nan,nan,nan,nan,-0.8075791132223515,nan,-0.17515914796271562,nan,nan,nan,-0.6731128216577511,nan,nan,nan,-0.3535868103557247,0.6375917858355364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4877132333050195,nan,nan,nan,nan,nan,nan,0.42519407170148105,nan,nan,nan,nan,nan,0.9518965960473301,-0.8196533660962296,nan,nan,1.0,nan,-0.7218971377164748,nan,0.4520736546681852,nan,-0.29449313935531796,nan,nan,nan,nan,0.6375917858355364,-0.8294344775125844,-0.8185177525188165,nan,-0.7627383474870654,nan,0.9810446061281473,nan,nan,-0.7994299500139231,nan,nan
mdc_37f41d7a7f1340c7,nan,nan,nan,0.9496507618307496,nan,nan,nan,nan,0.5734607680443551,nan,0.8769090068455819,-0.25364880311543886,nan,nan,0.8909903099587765,0.8769090068455819,0.7536836434852844,0.9456965038240472,nan,nan,nan,nan,nan,-0.45363435270917407,0.5586698432297669,nan,1.0,nan,nan,nan,nan,nan,0.6163807583482428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44309293829591223,0.5588265637811192,nan,nan,nan,0.8769090068455819,0.6699560995019398,-0.319743643784451,nan,-0.4220098265258313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4220098265258313,0.937814331928761,nan,nan,nan,nan,-0.319743643784451,nan,nan,nan,-0.42415400798421593,nan,0.9138981658997767,nan,nan,-0.4220098265258313,nan,nan,nan,nan,nan,nan,nan,nan,0.937814331928761,0.5588265637811192,0.6699560995019398,nan,nan,0.5588265637811192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9453658289438591,nan
mdc_391cba888651d8d3,nan,0.6052064535733024,0.4760746854136525,nan,0.5380367663750144,0.556714076187645,0.9008813730449761,0.5969611759952569,nan,nan,nan,nan,0.6688353353724946,0.6208108167771599,nan,nan,nan,nan,0.5645486970056539,nan,0.39227601217804553,0.4552976175142618,0.42557922043063656,nan,nan,nan,nan,0.9999999999999999,nan,0.35996427324254404,nan,0.419627524042389,nan,nan,nan,nan,0.6079080871697607,nan,0.5821867921063189,nan,nan,0.6359503618275252,0.6677427735278949,nan,nan,nan,0.44608151065420265,0.575467533032762,0.6447150917143807,nan,nan,nan,0.6524012690724491,nan,nan,nan,0.950666715537078,nan,0.9744093913571135,nan,0.5803009547053262,0.8714946360629127,nan,0.6923097961824155,0.6447150917143807,0.5279193359215898,0.950666715537078,nan,0.833938381525874,nan,0.672613584557996,0.6666148248495397,0.833938381525874,nan,0.3960945395329955,nan,nan,nan,nan,0.6432473033861936,0.6473953874303899,nan,0.13297505025626488,0.5993258423969079,0.6811088754801902,nan,0.9999999999999999,nan,0.6684660201291527,nan,nan,0.5299981646334383,0.6418309960547048,0.6524012690724491,0.9744093913571135,0.658782242959838,nan,0.6682924898959864,0.5752778298834216,nan,nan,nan,nan,nan,nan,0.900881373044976,nan,0.5467589283628357,nan,0.6860409014221635,nan,0.5200058147631378,nan,0.8714946360629127,0.6418309960547048,0.596436941718595,0.658782242959838,nan,nan,nan,0.6206268816978963,nan,0.7008597104838779,nan,0.7243123171418028,0.5679445075321332,nan,nan,0.28633935873124533
